Date,Open,High,Low,Close,Adj Close,Volume
2016-07-28,88.781998,88.781998,87.864998,88.605003,88.605003,0
2016-07-29,88.213997,88.753998,87.972000,88.188004,88.188004,0
2016-08-01,88.093002,88.519997,87.859001,88.141998,88.141998,0
2016-08-02,88.007004,88.806000,87.917999,88.035004,88.035004,0
2016-08-03,88.946999,89.528000,88.828003,88.953003,88.953003,0
2016-08-04,89.008003,89.324997,87.613998,88.922997,88.922997,0
2016-08-05,87.721001,87.947998,87.000999,87.667000,87.667000,0
2016-08-08,87.407997,87.449997,87.010002,87.360001,87.360001,0
2016-08-09,87.049004,87.049004,86.524002,87.100998,87.100998,0
2016-08-10,86.974998,87.405998,86.623001,86.859001,86.859001,0
2016-08-11,86.916000,87.043999,86.442001,86.912003,86.912003,0
2016-08-12,86.497002,87.056999,86.376999,86.444000,86.444000,0
2016-08-15,86.389000,86.570000,86.031998,86.310997,86.310997,0
2016-08-16,86.160004,87.069000,86.119003,86.175003,86.175003,0
2016-08-17,87.117996,87.343002,86.976997,87.224998,87.224998,0
2016-08-18,87.249001,88.044998,87.137001,87.276001,87.276001,0
2016-08-19,87.941002,88.064003,87.421997,87.956001,87.956001,0
2016-08-22,87.737999,88.366997,87.507004,87.736000,87.736000,0
2016-08-23,88.233002,88.573997,88.178001,88.283997,88.283997,0
2016-08-24,88.612000,89.025002,88.355003,88.561996,88.561996,0
2016-08-25,88.821999,89.010002,88.272003,88.883003,88.883003,0
2016-08-26,88.382004,88.782997,88.031998,88.386002,88.386002,0
2016-08-29,88.103996,88.234001,87.707001,88.196999,88.196999,0
2016-08-30,87.931999,88.028999,87.602997,87.929001,87.929001,0
2016-08-31,87.894997,88.204002,87.584000,87.816002,87.816002,0
2016-09-01,87.925003,89.143997,87.924004,88.031998,88.031998,0
2016-09-02,88.672997,88.917999,88.510002,88.667000,88.667000,0
2016-09-05,88.491997,89.010002,88.297997,88.501999,88.501999,0
2016-09-06,88.413002,89.120003,88.391998,88.401001,88.401001,0
2016-09-07,88.861000,89.075996,88.563004,88.945000,88.945000,0
2016-09-08,88.661003,88.843002,88.300003,88.664001,88.664001,0
2016-09-09,87.929001,88.906998,87.929001,88.400002,88.400002,0
2016-09-12,88.698997,88.997002,88.612999,88.577003,88.577003,0
2016-09-13,89.009003,89.222000,88.297997,89.000000,89.000000,0
2016-09-14,88.478996,88.547997,87.891998,88.384003,88.384003,0
2016-09-15,88.556999,88.943001,88.194000,88.539001,88.539001,0
2016-09-16,88.555000,88.555000,87.709999,88.542999,88.542999,0
2016-09-19,87.302002,87.616997,87.154999,87.245003,87.245003,0
2016-09-20,87.304001,87.483002,86.721001,87.329002,87.329002,0
2016-09-21,86.963997,87.160004,86.796997,86.948997,86.948997,0
2016-09-22,87.011002,87.414001,86.966003,87.018997,87.018997,0
2016-09-23,87.178001,87.220001,86.061996,87.167999,87.167999,0
2016-09-26,86.541000,86.728996,86.117996,86.499001,86.499001,0
2016-09-27,86.369003,86.560997,86.005997,86.378998,86.378998,0
2016-09-28,86.443001,86.628998,86.275002,86.467003,86.467003,0
2016-09-29,86.472000,87.202003,86.441002,86.495003,86.495003,0
2016-09-30,86.627998,86.686996,86.163002,86.627998,86.627998,0
2016-10-03,86.042999,86.149002,85.278999,86.128998,86.128998,0
2016-10-04,85.431999,85.519997,84.612999,85.289001,85.289001,0
2016-10-05,84.737000,84.953003,84.450996,84.737000,84.737000,0
2016-10-06,84.900002,84.970001,84.275002,84.902000,84.902000,0
2016-10-07,82.671997,83.318001,81.614998,82.677002,82.677002,0
2016-10-10,82.805000,82.825996,82.194000,82.806000,82.806000,0
2016-10-11,82.115997,82.247002,81.489998,82.038002,82.038002,0
2016-10-12,81.990997,82.276001,81.334000,82.042000,82.042000,0
2016-10-13,81.446999,81.787003,81.212997,81.416000,81.416000,0
2016-10-14,81.652000,81.857002,81.212997,81.642998,81.642998,0
2016-10-17,81.235001,81.494003,81.036003,81.190002,81.190002,0
2016-10-18,81.620003,82.209999,81.539001,81.547997,81.547997,0
2016-10-19,82.093002,82.205002,81.742996,82.109001,82.109001,0
2016-10-20,81.910004,82.028999,81.556999,81.903000,81.903000,0
2016-10-21,81.933998,81.971001,81.463997,81.932999,81.932999,0
2016-10-24,81.766998,81.906998,81.532997,81.799004,81.799004,0
2016-10-25,81.698997,81.809998,80.779999,81.694000,81.694000,0
2016-10-26,81.320999,81.799004,81.207001,81.302002,81.302002,0
2016-10-27,81.799004,82.000999,81.302002,81.820999,81.820999,0
2016-10-28,81.391998,81.521004,80.879997,81.419998,81.419998,0
2016-10-31,81.471001,81.476997,81.129997,81.419998,81.419998,0
2016-11-01,81.567001,81.920998,81.458000,81.568001,81.568001,0
2016-11-02,81.600998,82.315002,81.578003,81.603996,81.603996,0
2016-11-03,82.177002,83.376999,82.125999,82.167000,82.167000,0
2016-11-04,83.138000,83.804001,83.052002,83.126999,83.126999,0
2016-11-07,83.418999,83.418999,82.646004,83.158997,83.158997,0
2016-11-08,82.746002,82.987000,82.222000,82.684998,82.684998,0
2016-11-09,81.998001,84.004997,81.939003,82.028000,82.028000,0
2016-11-10,82.643997,83.764000,82.311996,82.577003,82.577003,0
2016-11-11,84.349998,85.393997,83.865997,84.323997,84.323997,0
2016-11-14,84.954002,85.251999,84.324997,84.943001,84.943001,0
2016-11-15,84.918999,84.918999,83.903000,84.730003,84.730003,0
2016-11-16,84.332001,84.776001,84.214996,84.348000,84.348000,0
2016-11-17,84.536003,84.778999,84.266998,84.574997,84.574997,0
2016-11-18,84.357002,84.751999,83.734001,84.366997,84.366997,0
2016-11-21,84.003998,85.281998,83.853996,84.192001,84.192001,0
2016-11-22,85.226997,85.324997,84.750999,85.216003,85.216003,0
2016-11-23,84.940002,85.404999,84.535004,84.950996,84.950996,0
2016-11-24,85.505997,85.867996,85.223999,85.474998,85.474998,0
2016-11-25,85.599998,85.599998,84.970001,85.599998,85.599998,0
2016-11-28,85.507004,85.997002,84.994003,85.411003,85.411003,0
2016-11-29,85.067001,85.916000,85.000999,85.098999,85.098999,0
2016-11-30,85.681000,85.703003,84.992996,85.695999,85.695999,0
2016-12-01,85.828003,87.002998,85.492996,85.827003,85.827003,0
2016-12-02,85.874001,86.405998,85.666000,85.936996,85.936996,0
2016-12-05,86.276001,86.866997,86.238998,86.272003,86.272003,0
2016-12-06,86.546997,86.828003,86.035004,86.552002,86.552002,0
2016-12-07,85.824997,85.988998,84.963997,85.800003,85.800003,0
2016-12-08,85.085999,85.560997,84.632004,85.156998,85.156998,0
2016-12-09,84.806000,85.198997,84.781998,84.808998,84.808998,0
2016-12-12,84.943001,85.410004,84.834999,84.952003,84.952003,0
2016-12-13,85.444000,85.945999,85.405998,85.446999,85.446999,0
2016-12-14,85.332001,85.837997,85.231003,85.320999,85.320999,0
2016-12-15,84.957001,85.142998,84.099998,85.018997,85.018997,0
2016-12-16,84.286003,84.454002,83.986000,84.300003,84.300003,0
2016-12-19,84.750999,84.750999,83.808998,84.655998,84.655998,0
2016-12-20,84.017998,84.269997,83.825996,84.054001,84.054001,0
2016-12-21,83.793999,84.146004,83.654999,84.010002,84.010002,0
2016-12-22,83.786003,84.013000,83.462997,83.787003,83.787003,0
2016-12-23,83.335999,83.502998,82.889000,83.360001,83.360001,0
2016-12-26,83.361000,83.375999,83.073997,83.237999,83.237999,0
2016-12-27,83.242996,83.529999,83.106003,83.196999,83.196999,0
2016-12-28,83.413002,83.896004,83.240997,83.406998,83.406998,0
2016-12-29,83.363998,83.595001,83.070999,83.379997,83.379997,0
2016-12-30,83.442001,84.073997,83.328003,83.264999,83.264999,0
2017-01-02,83.892998,84.084999,83.459999,83.820000,83.820000,0
2017-01-03,83.682999,84.046997,83.441002,83.671997,83.671997,0
2017-01-04,83.593002,83.800003,83.382004,83.561996,83.561996,0
2017-01-05,83.664001,84.103996,83.304001,83.634003,83.634003,0
2017-01-06,84.147003,84.335999,83.705002,84.119003,84.119003,0
2017-01-09,83.514000,83.584000,82.634003,83.599998,83.599998,0
2017-01-10,82.870003,83.136002,82.509003,82.852997,82.852997,0
2017-01-11,83.168999,83.271004,82.442001,83.163002,83.163002,0
2017-01-12,83.198997,83.692001,82.921997,83.230003,83.230003,0
2017-01-13,82.892998,83.397003,82.677002,82.821999,82.821999,0
2017-01-16,82.085999,82.310997,81.758003,81.988998,81.988998,0
2017-01-17,81.992996,84.182999,81.991997,81.932999,81.932999,0
2017-01-18,84.116997,84.167999,83.396004,84.149002,84.149002,0
2017-01-19,83.646004,84.084000,83.600998,83.615997,83.615997,0
2017-01-20,84.000000,84.250999,83.598000,84.021004,84.021004,0
2017-01-23,84.319000,85.125000,84.268997,84.264000,84.264000,0
2017-01-24,85.165001,85.380997,84.589996,85.274002,85.274002,0
2017-01-25,85.394997,85.869003,85.147003,85.420998,85.420998,0
2017-01-26,85.875000,86.176003,85.567001,85.857002,85.857002,0
2017-01-27,85.835999,85.920998,85.223000,85.822998,85.822998,0
2017-01-30,85.672997,85.789001,84.719002,85.244003,85.244003,0
2017-01-31,84.803001,84.969002,84.202003,84.749001,84.749001,0
2017-02-01,84.899002,85.343002,84.730003,84.992996,84.992996,0
2017-02-02,85.320999,85.653999,84.189003,85.318001,85.318001,0
2017-02-03,84.208000,84.445000,83.606003,84.219002,84.219002,0
2017-02-06,83.838997,83.947998,83.532997,83.859001,83.859001,0
2017-02-07,83.774002,83.992996,83.239998,83.794998,83.794998,0
2017-02-08,84.155998,84.297997,83.806000,84.154999,84.154999,0
2017-02-09,83.856003,84.251999,83.498001,83.884003,83.884003,0
2017-02-10,83.374001,83.752998,83.195000,83.400002,83.400002,0
2017-02-13,83.431999,83.948997,83.431999,83.471001,83.471001,0
2017-02-14,83.813004,84.003998,83.194000,83.788002,83.788002,0
2017-02-15,83.264000,83.460999,82.848000,83.264000,83.264000,0
2017-02-16,83.370003,83.969002,83.300003,83.352997,83.352997,0
2017-02-17,83.856003,83.975998,83.073997,83.861000,83.861000,0
2017-02-20,83.352997,83.568001,83.158997,83.405998,83.405998,0
2017-02-21,83.527000,83.559998,83.007004,83.528999,83.528999,0
2017-02-22,83.621002,83.744003,83.251999,83.611000,83.611000,0
2017-02-23,83.317001,83.698997,83.044998,83.351997,83.351997,0
2017-02-24,83.717003,83.748001,83.238998,83.725998,83.725998,0
2017-02-27,82.622002,83.195000,82.622002,83.080002,83.080002,0
2017-02-28,83.004997,83.094002,82.697998,82.952003,82.952003,0
2017-03-01,82.556000,82.803001,82.141998,82.580002,82.580002,0
2017-03-02,81.833000,82.176003,81.801003,82.233002,82.233002,0
2017-03-03,82.044998,82.098000,81.627998,82.018997,82.018997,0
2017-03-06,81.980003,82.080002,81.627998,82.111000,82.111000,0
2017-03-07,81.563004,81.674004,81.088997,81.586998,81.586998,0
2017-03-08,81.306000,81.398003,80.990997,81.289001,81.289001,0
2017-03-09,81.343002,81.348999,80.911003,81.289001,81.289001,0
2017-03-10,81.106003,81.190002,80.887001,81.041000,81.041000,0
2017-03-13,80.914001,81.449997,80.449997,80.912003,80.912003,0
2017-03-14,80.747002,80.846001,79.736000,80.730003,80.730003,0
2017-03-15,79.938004,80.344002,79.514000,79.961998,79.961998,0
2017-03-16,80.598000,80.918999,79.982002,80.662003,80.662003,0
2017-03-17,80.726997,81.277000,80.726997,80.764999,80.764999,0
2017-03-20,81.101997,81.250999,80.760002,81.123001,81.123001,0
2017-03-21,80.752998,81.598000,80.595001,80.740997,80.740997,0
2017-03-22,81.834999,81.861000,81.339996,81.716003,81.716003,0
2017-03-23,81.525002,82.027000,81.513000,81.532997,81.532997,0
2017-03-24,81.889999,81.889999,81.513000,81.928001,81.928001,0
2017-03-27,81.858002,82.367996,81.459000,81.707001,81.707001,0
2017-03-28,81.614998,81.972000,81.314003,81.674004,81.674004,0
2017-03-29,80.908997,80.932999,80.444000,80.889999,80.889999,0
2017-03-30,80.681000,81.241997,80.517998,80.592003,80.592003,0
2017-03-31,80.908997,81.230003,80.637001,80.838997,80.838997,0
2017-04-03,81.321999,81.445000,80.987999,81.331001,81.331001,0
2017-04-04,81.161003,81.223000,80.843002,81.045998,81.045998,0
2017-04-05,80.945999,81.210999,80.742996,80.919998,80.919998,0
2017-04-06,81.177002,81.277000,80.332001,81.213997,81.213997,0
2017-04-07,80.533997,80.781998,79.612000,80.543999,80.543999,0
2017-04-10,79.519997,80.260002,79.476997,79.469002,79.469002,0
2017-04-11,80.239998,80.813004,79.967003,80.237000,80.237000,0
2017-04-12,80.726997,80.974998,80.556999,80.733002,80.733002,0
2017-04-13,80.943001,81.149002,80.629997,80.959000,80.959000,0
2017-04-14,80.570999,80.883003,80.556999,80.593002,80.593002,0
2017-04-17,80.777000,81.151001,80.609001,80.754997,80.754997,0
2017-04-18,80.878998,82.468002,80.708000,80.884003,80.884003,0
2017-04-19,82.958000,83.025002,82.647003,82.942001,82.942001,0
2017-04-20,82.607002,83.053001,82.555000,82.625999,82.625999,0
2017-04-21,82.697998,82.900002,82.446999,82.769997,82.769997,0
2017-04-24,82.896004,82.896004,82.317001,82.892998,82.892998,0
2017-04-25,82.401001,82.611000,82.155998,82.269997,82.269997,0
2017-04-26,82.545998,82.623001,82.010002,82.568001,82.568001,0
2017-04-27,82.258003,82.804001,82.204002,82.245003,82.245003,0
2017-04-28,82.633003,83.332001,82.572998,82.580002,82.580002,0
2017-05-01,83.126999,83.126999,82.958000,83.079002,83.079002,0
2017-05-02,82.864998,83.009003,82.545998,82.769997,82.769997,0
2017-05-03,83.027000,83.040001,82.667999,82.905998,82.905998,0
2017-05-04,82.586998,82.970001,82.398003,82.639999,82.639999,0
2017-05-05,82.987000,83.387001,82.878998,82.938004,82.938004,0
2017-05-08,83.389999,83.403000,83.128998,83.477997,83.477997,0
2017-05-09,83.279999,83.683998,83.279999,83.362000,83.362000,0
2017-05-10,83.722000,83.918999,83.431000,83.709000,83.709000,0
2017-05-11,83.433998,83.564003,82.700996,83.461998,83.461998,0
2017-05-12,82.987000,82.996002,82.582001,82.948997,82.948997,0
2017-05-15,82.762001,82.930000,82.586998,82.702003,82.702003,0
2017-05-16,82.619003,82.929001,82.471001,82.619003,82.619003,0
2017-05-17,82.723000,83.259003,82.528999,82.542000,82.542000,0
2017-05-18,83.289001,84.905998,83.242996,83.306999,83.306999,0
2017-05-19,84.017998,84.356003,83.813004,84.018997,84.018997,0
2017-05-22,83.851997,84.134003,83.689003,84.014999,84.014999,0
2017-05-23,83.799004,84.460999,83.725998,83.816002,83.816002,0
2017-05-24,84.070000,84.266998,83.702003,84.115997,84.115997,0
2017-05-25,84.042000,84.042000,83.483002,83.999001,83.999001,0
2017-05-26,83.445999,83.468002,82.418999,83.459000,83.459000,0
2017-05-29,82.644997,82.916000,82.644997,82.653999,82.653999,0
2017-05-30,82.699997,83.309998,82.601997,82.749001,82.749001,0
2017-05-31,82.764000,83.317001,82.378998,82.802002,82.802002,0
2017-06-01,83.043999,83.128998,82.730003,83.053001,83.053001,0
2017-06-02,83.086998,83.086998,82.611000,82.931999,82.931999,0
2017-06-05,82.869003,83.292000,82.667000,82.899002,82.899002,0
2017-06-06,83.043999,83.376999,82.974998,83.041000,83.041000,0
2017-06-07,83.148003,83.522003,82.920998,83.166000,83.166000,0
2017-06-08,83.528000,83.541000,82.953003,83.478996,83.478996,0
2017-06-09,81.774002,82.231003,81.271004,82.287003,82.287003,0
2017-06-12,82.028000,82.168999,81.546997,82.029999,82.029999,0
2017-06-13,81.680000,82.070000,81.433998,81.677002,81.677002,0
2017-06-14,82.023003,82.259003,81.768997,82.078003,82.078003,0
2017-06-15,81.917000,82.572998,81.445000,81.800003,81.800003,0
2017-06-16,82.362000,82.709000,82.206001,82.331001,82.331001,0
2017-06-19,82.336998,82.487000,82.005997,82.223000,82.223000,0
2017-06-20,82.095001,82.250000,81.418999,82.108002,82.108002,0
2017-06-21,81.512001,81.985001,81.371002,81.461998,81.461998,0
2017-06-22,81.803001,81.885002,81.648003,81.791000,81.791000,0
2017-06-23,81.911003,82.207001,81.889000,81.875000,81.875000,0
2017-06-26,82.202003,82.209000,81.861000,82.155998,82.155998,0
2017-06-27,81.970001,82.504997,81.931000,81.940002,81.940002,0
2017-06-28,82.607002,83.725998,82.587997,82.703003,82.703003,0
2017-06-29,83.472000,84.061996,83.431000,83.434998,83.434998,0
2017-06-30,84.098999,84.380997,83.709000,84.282997,84.282997,0
2017-07-03,84.096001,84.302002,83.846001,84.122002,84.122002,0
2017-07-04,83.940002,84.013000,83.617996,83.941002,83.941002,0
2017-07-05,83.789001,83.822998,83.545998,83.712997,83.712997,0
2017-07-06,83.763000,84.036003,83.630997,83.807999,83.807999,0
2017-07-07,83.926003,84.001999,83.108002,83.925003,83.925003,0
2017-07-10,83.278000,83.322998,82.849998,83.280998,83.280998,0
2017-07-11,null,null,null,null,null,null
2017-07-12,83.007004,83.242996,82.657997,82.973999,82.973999,0
2017-07-13,83.109001,83.452003,82.976997,82.998001,82.998001,0
2017-07-14,83.442001,84.138000,83.360001,83.420998,83.420998,0
2017-07-17,84.447998,84.447998,83.976997,84.222000,84.222000,0
2017-07-18,83.959999,84.403000,83.629997,84.004997,84.004997,0
2017-07-19,83.834999,83.943001,83.647003,83.839996,83.839996,0
2017-07-20,83.726997,83.935997,83.323997,83.723999,83.723999,0
2017-07-21,83.460999,83.739998,83.330002,83.407997,83.407997,0
2017-07-24,83.723000,84.084999,83.711998,83.773003,83.773003,0
2017-07-25,83.846001,84.221001,83.776001,83.821999,83.821999,0
2017-07-26,83.862999,84.053001,83.755997,83.963997,83.963997,0
2017-07-27,84.382004,84.554001,83.749001,84.410004,84.410004,0
2017-07-28,83.835999,84.157997,83.806999,83.890999,83.890999,0
2017-07-31,84.216003,84.700996,84.003998,84.253998,84.253998,0
2017-08-01,84.705002,84.862999,84.551003,84.750000,84.750000,0
2017-08-02,84.640999,84.694000,84.128998,84.628998,84.628998,0
2017-08-03,84.181000,84.375999,83.504997,84.149002,84.149002,0
2017-08-04,83.710999,83.822998,82.949997,83.691002,83.691002,0
2017-08-07,83.056999,83.359001,83.046997,83.091003,83.091003,0
2017-08-08,83.199997,83.286003,82.500999,83.197998,83.197998,0
2017-08-09,82.695000,83.097000,82.667999,82.758003,82.758003,0
2017-08-10,83.084000,83.392998,82.855003,83.122002,83.122002,0
2017-08-11,83.166000,83.460999,82.978996,83.221001,83.221001,0
2017-08-14,83.413002,83.413002,83.052002,83.356003,83.356003,0
2017-08-15,83.085999,83.209000,82.107002,83.184998,83.184998,0
2017-08-16,82.681000,82.824997,82.457001,82.685997,82.685997,0
2017-08-17,82.698997,82.792999,82.351997,82.716003,82.716003,0
2017-08-18,82.537003,82.814003,82.268997,82.603996,82.603996,0
2017-08-21,82.490997,82.780998,82.292000,82.508003,82.508003,0
2017-08-22,82.677002,82.829002,82.132004,82.740997,82.740997,0
2017-08-23,82.152000,82.278999,81.851997,82.154999,82.154999,0
2017-08-24,82.001999,82.183998,81.822998,81.953003,81.953003,0
2017-08-25,81.969002,82.453003,81.939003,81.952003,81.952003,0
2017-08-28,82.575996,82.612000,82.255997,82.591003,82.591003,0
2017-08-29,82.602997,83.065002,82.482002,82.468002,82.468002,0
2017-08-30,82.718002,82.749001,82.431000,82.681000,82.681000,0
2017-08-31,82.661003,82.804001,82.167999,82.667000,82.667000,0
2017-09-01,82.710999,83.023003,82.516998,82.690002,82.690002,0
2017-09-04,82.994003,83.099998,82.757004,82.987000,82.987000,0
2017-09-05,82.749001,83.539001,82.706001,82.745003,82.745003,0
2017-09-06,83.588997,83.800003,83.540001,83.593002,83.593002,0
2017-09-07,83.554001,83.936996,83.375999,83.519997,83.519997,0
2017-09-08,83.883003,84.495003,83.735001,83.748001,83.748001,0
2017-09-11,84.160004,84.584000,84.088997,84.309998,84.309998,0
2017-09-12,84.188004,85.074997,84.162003,84.295998,84.295998,0
2017-09-13,85.093002,85.269997,84.689003,85.030998,85.030998,0
2017-09-14,84.535004,85.959999,84.533997,84.692001,84.692001,0
2017-09-15,85.900002,87.266998,85.813004,85.942001,85.942001,0
2017-09-18,87.039001,87.190002,86.489998,87.170998,87.170998,0
2017-09-19,86.781998,87.071999,86.438004,86.793999,86.793999,0
2017-09-20,86.885002,87.498001,86.828003,86.893997,86.893997,0
2017-09-21,86.717003,88.109001,86.690002,86.703003,86.703003,0
2017-09-22,87.995003,88.519997,87.426003,88.003998,88.003998,0
2017-09-25,87.500000,88.097000,87.500000,87.614998,87.614998,0
2017-09-26,87.963997,88.356003,87.527000,87.958000,87.958000,0
2017-09-27,87.959000,88.197998,87.704002,87.906998,87.906998,0
2017-09-28,87.796997,88.195999,87.556000,87.783997,87.783997,0
2017-09-29,87.914001,87.914001,87.264999,87.778999,87.778999,0
2017-10-02,87.456001,87.653000,86.777000,87.473999,87.473999,0
2017-10-03,86.678001,87.102997,86.657997,87.045998,87.045998,0
2017-10-04,86.699997,86.850998,86.224998,86.667999,86.667999,0
2017-10-05,86.040001,86.321999,85.401001,86.039001,86.039001,0
2017-10-06,85.503998,85.613998,85.217003,85.475998,85.475998,0
2017-10-09,85.547997,86.172997,85.472000,85.542000,85.542000,0
2017-10-10,85.959000,86.237000,85.805000,85.958000,85.958000,0
2017-10-11,86.192001,86.250999,85.814003,86.170998,86.170998,0
2017-10-12,86.246002,86.497002,85.348999,86.237000,86.237000,0
2017-10-13,86.285004,86.444000,85.946999,86.276001,86.276001,0
2017-10-16,85.967003,86.178001,85.764000,85.949997,85.949997,0
2017-10-17,85.741997,86.262001,85.535004,85.722000,85.722000,0
2017-10-18,85.773003,85.872002,85.571999,85.657997,85.657997,0
2017-10-19,85.932999,86.024002,85.464996,85.941002,85.941002,0
2017-10-20,85.470001,85.856003,85.079002,85.346001,85.346001,0
2017-10-23,85.786003,85.938004,85.533997,85.838997,85.838997,0
2017-10-24,85.832001,85.950996,85.524002,85.865997,85.865997,0
2017-10-25,85.440002,86.114998,85.374001,85.461998,85.461998,0
2017-10-26,86.157997,86.157997,85.324997,86.055000,86.055000,0
2017-10-27,85.114998,85.459999,84.605003,84.789001,84.789001,0
2017-10-30,85.213997,85.807999,85.167999,85.179001,85.179001,0
2017-10-31,85.671997,85.974998,85.447998,85.667999,85.667999,0
2017-11-01,85.962997,86.021004,85.469002,85.962997,85.962997,0
2017-11-02,85.583000,85.856003,84.327003,85.566002,85.566002,0
2017-11-03,84.204002,84.668999,84.192001,84.181999,84.181999,0
2017-11-06,84.580002,84.939003,84.452003,84.598000,84.598000,0
2017-11-07,85.079002,85.726997,84.903000,85.075996,85.075996,0
2017-11-08,85.834000,85.846001,84.960999,85.821999,85.821999,0
2017-11-09,85.116997,85.483002,84.977997,85.128998,85.128998,0
2017-11-10,85.415001,86.376999,85.323997,85.394997,85.394997,0
2017-11-13,85.456001,85.942001,85.181999,85.767998,85.767998,0
2017-11-14,85.863998,86.029999,85.560997,85.809998,85.809998,0
2017-11-15,86.058998,86.183998,85.672997,86.060997,86.060997,0
2017-11-16,null,null,null,null,null,null
2017-11-17,86.097000,86.216003,85.585999,86.063004,86.063004,0
2017-11-20,85.712997,86.374001,85.667000,85.749001,85.749001,0
2017-11-21,86.125999,86.259003,85.739998,86.089996,86.089996,0
2017-11-22,85.775002,86.217003,85.742996,85.777000,85.777000,0
2017-11-23,86.254997,86.481003,85.852997,86.255997,86.255997,0
2017-11-24,85.941002,86.439003,85.836998,85.928001,85.928001,0
2017-11-27,86.014000,86.315002,85.900002,86.074997,86.074997,0
2017-11-28,85.842003,86.074997,85.185997,85.833000,85.833000,0
2017-11-29,86.143997,86.607002,85.998001,86.109001,86.109001,0
2017-11-30,86.416000,87.376999,86.382004,86.422997,86.422997,0
2017-12-01,87.278999,87.481003,86.849998,87.255997,87.255997,0
2017-12-04,87.021004,87.210999,86.382004,86.913002,86.913002,0
2017-12-05,86.691002,86.728996,86.135002,86.707001,86.707001,0
2017-12-06,86.328003,86.568001,86.123001,86.316002,86.316002,0
2017-12-07,86.343002,86.709999,86.000999,86.389000,86.389000,0
2017-12-08,86.971001,87.158997,86.057999,87.035004,87.035004,0
2017-12-11,86.383003,86.420998,85.927002,86.304001,86.304001,0
2017-12-12,85.851997,86.274002,85.771004,85.879997,85.879997,0
2017-12-13,85.974998,86.192001,85.760002,85.964996,85.964996,0
2017-12-14,86.278000,86.582001,86.045998,86.278000,86.278000,0
2017-12-15,86.341003,86.375000,85.237000,86.338997,86.338997,0
2017-12-18,85.292999,86.276001,85.292999,85.357002,85.357002,0
2017-12-19,85.792000,85.927002,85.357002,85.889000,85.889000,0
2017-12-20,85.735001,85.994003,85.661003,85.739998,85.739998,0
2017-12-21,85.511002,85.797997,85.305000,85.529999,85.529999,0
2017-12-22,85.601997,85.792999,85.500999,85.642998,85.642998,0
2017-12-25,85.549004,85.738998,85.549004,85.549004,85.549004,0
2017-12-26,85.598000,85.688004,85.426003,85.610001,85.610001,0
2017-12-27,85.632004,86.139999,85.613998,85.634003,85.634003,0
2017-12-28,85.920998,86.301003,85.883003,85.929001,85.929001,0
2017-12-29,86.093002,86.665001,85.997002,86.084999,86.084999,0
2018-01-01,86.223000,86.244003,85.910004,86.280998,86.280998,0
2018-01-02,86.273003,86.364998,85.918999,86.297997,86.297997,0
2018-01-03,86.149002,86.444000,85.692001,86.290001,86.290001,0
2018-01-04,85.676003,85.959999,85.653000,85.678001,85.678001,0
2018-01-05,85.891998,86.059998,85.664001,85.877998,85.877998,0
2018-01-08,85.870003,86.222000,85.553001,85.888000,85.888000,0
2018-01-09,86.106003,86.258003,85.931000,86.107002,86.107002,0
2018-01-10,86.098999,86.387001,85.883003,86.111000,86.111000,0
2018-01-11,86.124001,86.328003,85.668999,86.162003,86.162003,0
2018-01-12,86.336998,87.112000,86.009003,86.220001,86.220001,0
2018-01-15,87.322998,87.694000,87.013000,87.325996,87.325996,0
2018-01-16,87.640999,88.253998,87.570000,87.652000,87.652000,0
2018-01-17,88.287003,88.515999,87.917000,88.296997,88.296997,0
2018-01-18,88.273003,88.865997,88.167000,88.223000,88.223000,0
2018-01-19,88.778999,88.871002,88.366997,88.721001,88.721001,0
2018-01-22,88.601997,89.247002,88.526001,88.680000,88.680000,0
2018-01-23,89.330002,89.522003,88.745003,89.328003,89.328003,0
2018-01-24,89.335999,90.533997,89.240997,89.374001,89.374001,0
2018-01-25,90.412003,91.000000,90.362000,90.407997,90.407997,0
2018-01-26,89.959999,90.699997,89.940002,89.964996,89.964996,0
2018-01-29,89.892998,89.988998,89.280998,89.902000,89.902000,0
2018-01-30,89.598999,90.115997,89.084000,89.611000,89.611000,0
2018-01-31,90.268997,90.445000,89.877998,90.274002,90.274002,0
2018-02-01,90.473999,91.223000,90.134003,90.419998,90.419998,0
2018-02-02,91.276001,91.542999,90.497002,91.276001,91.276001,0
2018-02-05,90.508003,90.702003,89.677002,90.443001,90.443001,0
2018-02-06,89.796997,89.985001,89.022003,89.724998,89.724998,0
2018-02-07,89.601997,89.696999,89.077003,89.294998,89.294998,0
2018-02-08,89.214996,90.338997,88.989998,89.050003,89.050003,0
2018-02-09,89.811996,89.954002,88.689003,89.793999,89.793999,0
2018-02-12,88.762001,89.224998,88.725998,88.763000,88.763000,0
2018-02-13,88.987999,89.422997,88.801003,89.011002,89.011002,0
2018-02-14,89.210999,89.574997,88.635002,89.210999,89.210999,0
2018-02-15,89.670998,90.087997,89.481003,89.742996,89.742996,0
2018-02-16,90.112000,90.524002,90.087997,90.139000,90.139000,0
2018-02-19,90.352997,90.667000,90.014000,90.281998,90.281998,0
2018-02-20,90.293999,90.958000,90.007004,90.279999,90.279999,0
2018-02-21,90.847000,90.851997,90.081001,90.795998,90.795998,0
2018-02-22,90.193001,90.666000,90.141998,90.294998,90.294998,0
